feature_source,feature_table,feature_name,original_column,feature_kind,n_nonnull,dtype
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed123_seed19_dn8__f207993b60__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed123_seed19_dn8__f207993b60__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed123_seed19_dn8__f207993b60__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed123_seed19_dn8__f207993b60__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed17_dn8__40faf8770b__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed17_dn8__40faf8770b__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed17_dn8__40faf8770b__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed17_dn8__40faf8770b__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed17_dn8__40faf8770b__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed17_dn8__40faf8770b__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed18_dn8__0de3cd55be__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed18_dn8__0de3cd55be__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed18_dn8__0de3cd55be__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed18_dn8__0de3cd55be__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed18_dn8__0de3cd55be__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed18_dn8__0de3cd55be__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed19_dn8__f8611e764e__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed19_dn8__f8611e764e__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed19_dn8__f8611e764e__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed19_dn8__f8611e764e__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed19_dn8__f8611e764e__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalcreativity_foldseed202_seed19_dn8__f8611e764e__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed17_dn8__1780f1d6e1__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed17_dn8__1780f1d6e1__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed17_dn8__1780f1d6e1__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed17_dn8__1780f1d6e1__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed17_dn8__1780f1d6e1__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed17_dn8__1780f1d6e1__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed18_dn8__5d3f53e3a2__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed18_dn8__5d3f53e3a2__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed18_dn8__5d3f53e3a2__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed18_dn8__5d3f53e3a2__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed18_dn8__5d3f53e3a2__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed18_dn8__5d3f53e3a2__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed19_dn8__0b2ebec73c__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed19_dn8__0b2ebec73c__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed19_dn8__0b2ebec73c__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed19_dn8__0b2ebec73c__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed19_dn8__0b2ebec73c__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed101_seed19_dn8__0b2ebec73c__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed17_dn8__2676bfbc3b__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed17_dn8__2676bfbc3b__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed17_dn8__2676bfbc3b__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed17_dn8__2676bfbc3b__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed17_dn8__2676bfbc3b__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed17_dn8__2676bfbc3b__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed18_dn8__d855cd0213__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed18_dn8__d855cd0213__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed18_dn8__d855cd0213__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed18_dn8__d855cd0213__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed18_dn8__d855cd0213__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed18_dn8__d855cd0213__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed19_dn8__09ef8e7034__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed19_dn8__09ef8e7034__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed19_dn8__09ef8e7034__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed19_dn8__09ef8e7034__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed19_dn8__09ef8e7034__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed123_seed19_dn8__09ef8e7034__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed17_dn8__c18b193874__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed17_dn8__c18b193874__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed17_dn8__c18b193874__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed17_dn8__c18b193874__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed17_dn8__c18b193874__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed17_dn8__c18b193874__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed18_dn8__5215c5d5ed__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed18_dn8__5215c5d5ed__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed18_dn8__5215c5d5ed__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed18_dn8__5215c5d5ed__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed18_dn8__5215c5d5ed__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed18_dn8__5215c5d5ed__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed19_dn8__2df33ad8c5__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed19_dn8__2df33ad8c5__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed19_dn8__2df33ad8c5__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed19_dn8__2df33ad8c5__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed19_dn8__2df33ad8c5__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalFelt_Valence_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalfelt_valence_foldseed202_seed19_dn8__2df33ad8c5__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalSurprise_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalsurprise_foldseed101_seed17_dn8__0a53a407b4__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolCreativity_evalSurprise_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolcreativity_evalsurprise_foldseed101_seed17_dn8__0a53a407b4__low_base_nll,low_base_nll,nll_or_predictability,36,float64
