sample_id,source,gid,text,eval_5gram_overlap,text_hash,word_len,char_len,n_lines,avg_word_len,archaic_rate,punctuation_rate,avg_line_words,accessible_score,formal_score
d_gutenberg_accessible_0248,gutenberg_poetry_accessible_v0,32262,"Founde[gh] fast þur[gh] the forþ, þer þe felle byde,
Þe wylde wat[gh] war of þe wy[gh]e with weppen in honde.
Hef hy[gh]ly þe here, so hetterly he fnast,
Þat fele ferde for þe freke[gh], lest felle hym þe worre
Þe swyn sette[gh] hym out on þe segge even,
Þat þe burne & þe bor were boþe upon hepe[gh],
In þe wy[gh]t-est of þe water, þe worre had þat oþer;
For þe mon merkke[gh] hym wel, as þay mette fyrst,
Set sadly þe scharp in þe slot even,
Hit hym up to þe hult, þat þe hert schyndered,
& he [gh]arrande hym [gh]elde, & [gh]edoun þe water, ful tyt;
A hundreth hounde[gh] hym hent,
Þat bremely con hym bite,",0.0,9a22571436a149ac,135,610,13,3.0444444444444443,0.0,0.03442622950819672,10.384615384615385,-2.2715020316659658,2.2715020316659658
d_gutenberg_accessible_0249,gutenberg_poetry_accessible_v0,30282,"Þat þ{us} of clannesse vn-closeȝ a ful cler speche.
Þe haþel clene of his hert hapeneȝ ful fayre,
For he schal loke on oure lorde w{i}t{h} a bone chere,
As so saytȝ, to þat syȝt seche schal he neu{er},
Þat any vncla{n}nesse hatȝ on, anwhere abowte:
For he þ{a}t flem{us} vch fylþe fer fro his hert,
May not byde þat burne þat hit his body neȝen;
For-þy hyȝ not to heuen i{n} hatereȝ to-torne,",0.0,49a2142f607bc72c,90,392,8,3.011111111111111,0.0,0.03316326530612245,11.25,-2.271604308390023,2.271604308390023
d_gutenberg_accessible_0250,gutenberg_poetry_accessible_v0,30282,"& wex wod to þe wrache, for wrath at his hert,
For þe fyrste felonye þe falce fende wroȝt.
Whyl he watȝ hyȝe i{n} þe heuen houen vpon lofte,
Of alle þyse aþel au{n}geleȝ attled þe fayrest,
and boasted that his throne should be as high as God’s.]
& he vnkyndely as a karle kydde areward,
He seȝ noȝt bot hym self how semly he were,
Bot his sou{er}ayn he forsoke & sade þyse wordeȝ:
“I schal telde vp my trone i{n} þe tra mou{n}tayne
& by lyke to þat lorde þat þe lyft made.
With þis worde þat he warp, þe wrake on hy{m} lyȝt,
Dryȝtyn w{i}t{h} his dere dom hym drof to þe abyme,
I{n} þe mesure of his mode, his metȝ neu{er} þe lasse,",0.0,ddb7d3c83837d40c,143,631,13,3.0489510489510487,0.0,0.02377179080824089,11.0,-2.2718093158822157,2.2718093158822157
d_gutenberg_accessible_0251,gutenberg_poetry_accessible_v0,37861,"I am but a pen for a hand,
A bed for a river,
A window for light.
And I bow in awe to that Power
That made you a flower.
I find my mind as it were a deep water.
Sometimes I play with a thought and hammer and bend it,",0.0,acbe45b0d41f46aa,51,216,7,3.1372549019607843,0.0,0.027777777777777776,7.285714285714286,-2.2730625583566755,2.2730625583566755
d_gutenberg_accessible_0252,gutenberg_poetry_accessible_v0,30282,"Þaȝ kynde of kryst me comfort ke{n}ned,
My wreched wylle i{n} wo ay wraȝte.
I felle vpon þat flo{ur}y flaȝt[e],
Suche odo{ur} to my herneȝ schot;
I slode vpon a slepy{n}g slaȝte,
On þat p{re}c[i]os perle w{i}t{h}-outen spot.
where the rocks and cliffs gleamed gloriously.]
Fro spot my spyryt þer sprang i{n} space,
My body on balke þer bod i{n} sweuen,
My goste is gon in godeȝ grace,
In auenture þ{er} meruayleȝ meuen;
I ne wyste in þis worlde quere þ{a}t hit wace,
Bot I knew me keste þ{er} klyfeȝ cleuen;
Towarde a foreste I bere þe face,",0.0,eb91c2ce19b94a00,121,541,14,3.1404958677685952,0.0,0.027726432532347505,8.642857142857142,-2.2730856867884253,2.2730856867884253
d_gutenberg_accessible_0253,gutenberg_poetry_accessible_v0,454,"Und ven you hear mine horn,
Pe sure dot a deer is comin' here,""
Mit his deer so fein, tra la la la!
Mit his deer so fine, tra le!
Tra la la - tra la la la!
Tra la la - la la le!
Von Dorn he ridet im greenen wood
Till dere, peneat a dree,",0.0,3e03db3a890ca47e,55,237,8,3.0545454545454547,0.0,0.05063291139240506,6.875,-2.2731976409666284,2.2731976409666284
d_gutenberg_accessible_0254,gutenberg_poetry_accessible_v0,30282,"outside with blindness.]
Bot þat þe ȝonge me{n}, so ȝepe, ȝornen þ{er}-oute,
Wapped vpon þe wyket & wo{n}nen hem tylle,
& by þe hondeȝ hy{m} hent & horyed hy{m} w{i}t{h}-i{n}ne,
& steken þe ȝat{es} ston-harde wyth stalworth barreȝ.
Þay blwe a boffet i{n} blande þat ba{n}ned peple,",0.0,7dc67ab50dd4073b,60,281,6,3.05,0.0,0.03914590747330961,10.0,-2.273291814946619,2.273291814946619
d_gutenberg_accessible_0255,gutenberg_poetry_accessible_v0,30282,"& also fele vpon fote, of fre & of bonde.
entertained.]
When þay com to þe co{ur}te keppte wern þay fayre,
Styȝtled w{i}t{h} þe stewarde, stad i{n} þe halle,
Ful man{er}ly w{i}t{h} marchal mad forto sitte,
As he watȝ dere of de-gre dressed his seete.",0.0,24a9c87379d7e3b8,56,250,6,3.0892857142857144,0.0,0.036,9.333333333333334,-2.2745,2.2745
d_gutenberg_accessible_0256,gutenberg_poetry_accessible_v0,30282,"Ȝet þe perle payres not whyle ho i{n} pyese lasttes
& if hit cheue þe chau{n}ce vncheryst ho worþe,
Þat ho blyndes of ble i{n} bo{ur} þ{er} ho lygges,
No-bot wasch hir wyth wo{ur}chyp i{n} wyn as ho askes,
Ho by kynde schal be-com clerer þen are;
So if folk be defowled by vnfre chau{n}ce,",0.0,f42d2c73e00bee6c,67,289,6,3.044776119402985,0.0,0.02422145328719723,11.166666666666666,-2.274786190156483,2.274786190156483
d_gutenberg_accessible_0257,gutenberg_poetry_accessible_v0,30282,"I haf meled w{i}t{h} þy maystres mony longe day,
Bot now I wot wyt{er}ly, þat þose vnwyse ledes
Þat affyen hy{m} i{n} vanyté & i{n} vayne þy{n}ges,
For þi{n}k þat mou{n}tes to noȝt, her mercy forsaken;
Bot I dewoutly awowe þat v{er}ray betȝ halden,
Soberly to do þe sacrafyse when I schal saue worþe,
& offer þe for my hele a ful hol gyfte,
& halde goud þat þ{o}u me hetes; haf here my trauthe.”
the prophet on a dry space.]
The{n}ne oure fader to þe fysch ferslych biddeȝ,
Þat he hy{m} sput spakly vpon spare drye;",0.0,d06ba6c019b962db,116,515,11,3.0689655172413794,0.0,0.02524271844660194,10.545454545454545,-2.2751249353258056,2.2751249353258056
d_gutenberg_accessible_0258,gutenberg_poetry_accessible_v0,30282,"& pyȝt me i{n} perleȝ maskelleȝ.”
chosen his daughter, and why she is selected as a bride.]
“Why maskelleȝ bryd þat bryȝt con flambe
Þat reiateȝ hatȝ so ryche & ryf,
Quat-kyn þy{n}g may be þat lambe,
Þat þe wolde wedde vnto hys vyf?
Ou{er} alle oþ{er} so hyȝ þ{o}u clambe,",0.0,024b02998f8bca14,58,272,7,3.1551724137931036,0.0,0.029411764705882353,8.285714285714286,-2.2760156476383653,2.2760156476383653
d_gutenberg_accessible_0259,gutenberg_poetry_accessible_v0,30720,"I can see where the boys have gone to fish;
They bothered me, too, to go,
But for fun like that I hadn't a wish,
For I think it's mighty ""slow""
To sit all day at the end of a rod
For the sake of a minnow or two,",0.0,15bb62b71c2163d6,49,211,6,3.163265306122449,0.0,0.02843601895734597,8.166666666666666,-2.2761577522004064,2.2761577522004064
d_gutenberg_accessible_0260,gutenberg_poetry_accessible_v0,30282,"Bot lyþeȝ me kyndely yo{ur} cou{m}forde,
Pytosly þenkande vpon þysse;
Of care & me ȝe made acorde,
Þat er watȝ grou{n}de of alle my blysse;
And when he lost her, he knew not what had become of her.]
My blysse, my bale ȝe han ben boþe,
Bot much þe bygger ȝet watȝ my mon,",0.0,1665e008c7247835,60,270,7,3.1333333333333333,0.0,0.03333333333333333,8.571428571428571,-2.2771428571428576,2.2771428571428576
d_gutenberg_accessible_0261,gutenberg_poetry_accessible_v0,30282,"Þe abyt þat þ{o}u hatȝ vpon, no haly day hit menskeȝ;
Þ{o}u burne for no brydale art busked i{n} wedeȝ!
How watȝ þ{o}u hardy þis ho{us} for þyn vnhap [to] neȝe,
I{n} on so ratted a robe & rent at þe sydeȝ?
Þow art a gome vn-goderly i{n} þat gou{n} febele;
Þ{o}u praysed me & my place ful pou{er} & ful [g]nede,
Þat watȝ so prest to aproche my p{re}sens here-i{n}ne;
Hopeȝ þ{o}u I be a harlot þi erigant to prayse?”
Þat oþ{er} burne watȝ abayst of his broþe wordeȝ,
& hurkeleȝ dou{n} with his hede, þe vrþe he bi-holdeȝ;
He watȝ so scou{m}fit of his scylle, lest he skaþe hent,
Þat he ne wyst on worde what he warp schulde.",0.0,14dab064f235a6f8,144,622,12,2.8402777777777777,0.013888888888888888,0.028938906752411574,12.0,-2.277183369060378,2.277183369060378
d_gutenberg_accessible_0262,gutenberg_poetry_accessible_v0,1165,"But oh, hees eye ees be
So far away, so far away,
An' w'at he see I see.
Da sky eet ees no gray to-day
At home een Eetaly.
He see da glada peopla seet",0.0,9bb72864351f4089,36,150,6,3.0555555555555554,0.0,0.04,6.0,-2.2788888888888885,2.2788888888888885
d_gutenberg_accessible_0263,gutenberg_poetry_accessible_v0,30282,"Regretted by my{n} one, on nyȝte?
Much longey{n}g haf I for þe layned,
Syþen into gresse þ{o}u me aglyȝte;
Pensyf, payred, I am for-payned,
& þ{o}u i{n} a lyf of lyky{n}g lyȝte
In paradys erde, of stryf vnstrayned.
What wyrde hatȝ hyder my iuel vayned,
& don me in þys del & gret dau{n}ger?
Fro we i{n} twy{n}ne wern towen & twayned,
lost. She is in a garden of delight, where sin and mourning",0.0,9c15ec67696d9b26,88,393,10,3.1136363636363638,0.0,0.03816793893129771,8.8,-2.27988133240805,2.27988133240805
d_gutenberg_accessible_0264,gutenberg_poetry_accessible_v0,30282,"Þe wayferande frekeȝ, on fote & on hors,
Boþe burneȝ & burdeȝ, þe bett{er} & þe wers,
Laþeȝ hem alle luflyly to lenge at my fest,
& bry{n}geȝ hem blyþly to borȝe as barou{n}eȝ þay were,
So þat my palays plat-ful be pyȝt al aboute,
Þise oþ{er} wrecheȝ I-wysse worþy noȝt wern.”
Þe{n} þay cayred & com þat þe cost waked,
Broȝten bachlereȝ hem wyth þat þay by bonkeȝ metten,
Swyereȝ þat swyftly swyed on blonkeȝ,",0.0,07e763370d6e0050,88,409,9,3.090909090909091,0.0,0.03178484107579462,9.777777777777779,-2.280539379121286,2.280539379121286
d_gutenberg_accessible_0265,gutenberg_poetry_accessible_v0,30282,"Bot relece alle þat regiou{n} of her ronk werkkeȝ.”
“Now aþel lorde,” q{uod} Abraham, “oneȝ a speche
& I schal schape no more þo schalkkeȝ to helpe;
If ten trysty i{n} toune be tan i{n} þi werkkeȝ
Wylt þ{o}u mese þy mode & menddy{n}g abyde?”
& godde glydeȝ his gate by þose grene wayeȝ
& he co{n}ueyen hy{m} con w{i}t{h} cast of his yȝe,
& als he loked along þere as oure lorde passed,
Ȝet he cryed hy{m} aft{er} w{i}t{h} careful steuen:
“Meke mayst{er} on þy mon to my{n}ne if þe lyked,
Loth lengeȝ i{n} ȝon leede þat is my lef broþ{er},
He sytteȝ þer i{n} sodomis, þy seruau{n}t so pou{er}e
Among þo mansed men þat han þe much g{r}eued;
weeping for sorrow.]",0.0,3758d5d50ab366c2,150,659,14,2.933333333333333,0.013333333333333334,0.019726858877086494,10.714285714285714,-2.280882289182744,2.280882289182744
d_gutenberg_accessible_0266,gutenberg_poetry_accessible_v0,30282,"Þat watȝ so fayr on to byholde;
For sy{n}ne he set hy{m} self i{n} vayn,
Þat neu{er} hade non hym self to wolde,
For v{us} he lette hy{m} flyȝe & folde
& brede vpon a bostwys bem,
As meke as lomb þat no playnt tolde.
of God,” etc. Who can reckon His generation, that died
Þer as baptysed þe goude say{n}t Ion,
His wordeȝ acorded to ysaye;",0.0,4d1e644fe59e0a9b,75,338,9,3.16,0.0,0.029585798816568046,8.333333333333334,-2.281171597633136,2.281171597633136
d_gutenberg_accessible_0267,gutenberg_poetry_accessible_v0,6269,"Poor as a sparrow was I,
But I was saved like a king;
I heard the death-bells ring,
Yet I saw a light in the sky:
And now to my Father I wing.
A little while I saw the world go by--
A little doorway that I called my own,
A loaf, a cup of water, and a bed had I,
A shrine of Jesus, where I knelt alone
And now, alone, I bid the world good-bye.
I was a fool; nothing had I to know
Of men, and naught to men had I to give.
God gave me nothing; now to God I go,
Now ask for pain, for bread,",0.0,c83a07b86ccea7fd,113,486,14,3.1150442477876106,0.0,0.04938271604938271,8.071428571428571,-2.28143926269295,2.28143926269295
d_gutenberg_accessible_0268,gutenberg_poetry_accessible_v0,30282,"For quo-so suffer cowþe syt, sele wolde folȝe,
& quo for þro may noȝt þole, þe þikker he sufferes;
Þe{n} is bett{er} to abyde þe bur vmbe-stou{n}des,
Þen ay þrow forth my þro, þaȝ me þynk ylle.
I herde on a halyday at a hyȝe masse,
Blessed are the poor, for theirs is the kingdom of heaven.]",0.0,a40f7d9d2082bd18,66,291,6,3.015151515151515,0.0,0.041237113402061855,11.0,-2.283080287410184,2.283080287410184
d_gutenberg_accessible_0269,gutenberg_poetry_accessible_v0,30282,"Þ{a}t al þys worlde schal do hono{ur}?
We leuen on marye þat grace of grewe,
Þat ber a barne of vyrgyn flo{ur},
Þe croune fro hyr quo moȝt remwe,
Bot ho hir passed i{n} su{m} fauo{ur}?
Now for synglerty o hyr douso{ur},
We calle hyr fenyx of arraby,
Þat freles fleȝe of hyr fasor,
Lyk to þe quen of cortaysye.”
to her father that each has his place in heaven.]
“Cortayse quen” þe{n}ne s[a]yde þat gaye,",0.0,84c3d6272a1960a8,89,402,11,3.1797752808988764,0.0,0.02736318407960199,8.090909090909092,-2.2832963375156905,2.2832963375156905
d_gutenberg_accessible_0270,gutenberg_poetry_accessible_v0,6271,"Poor as a sparrow was I,
But I was saved like a king;
I heard the death-bells ring,
Yet I saw a light in the sky:
And now to my Father I wing.
A little while I saw the world go by--
A little doorway that I called my own,
A loaf, a cup of water, and a bed had I,
A shrine of Jesus, where I knelt alone",0.0,3eee9d2e0337ef95,70,300,9,3.1285714285714286,0.0,0.043333333333333335,7.777777777777778,-2.283333333333333,2.283333333333333
d_gutenberg_accessible_0271,gutenberg_poetry_accessible_v0,30282,"& quelle alle þat is quik w{i}t{h} quauende flodeȝ.
Alle þat glydeȝ & gotȝ, & gost of lyf habbeȝ,
I schal wast with my wrath þat wons vpon vrþe;
Bot my forwarde w{i}t{h} þe I festen on þis wyse,
For þ{o}u in reysou{n} hatȝ rengned & ryȝtwys ben eu{er};
Þ{o}u schal ent{er} þis ark w{i}t{h} þyn aþel barneȝ
& þy wedded wyf; with þe þ{o}u take
Þe makeȝ of þy myry su{n}eȝ; þis meyny of aȝte
every clean beast, and one of unclean kind, and to furnish the
ark with proper food.]
I schal saue of mo{n}neȝ sauleȝ, & swelt þose oþ{er}.
Of vche best þat bereȝ lyf busk þe a cupple,
Of vche clene comly kynde enclose seuen makeȝ,",0.0,3dae424799dbe5ce,138,620,13,3.0,0.007246376811594203,0.024193548387096774,10.615384615384615,-2.284819649728485,2.284819649728485
d_gutenberg_accessible_0272,gutenberg_poetry_accessible_v0,30282,"For his depe diuinité & his dere sawes,
captive from Judæa.]
Þy bolde fader baltaȝar bede by his name,
Þat now is demed danyel of derne coni{n}ges,
Þat caȝt watȝ i{n} þe captyuidé i{n} cu{n}tre of iues;
Nabuȝardan hy{m} nome & now is he here,
A prophete of þat prouince & pryce of þe worlde.
Sende i{n}-to þe ceté to seche hy{m} bylyue,",0.0,f137654193d0f5df,74,336,8,3.135135135135135,0.0,0.026785714285714284,9.25,-2.285666023166023,2.285666023166023
d_gutenberg_accessible_0273,gutenberg_poetry_accessible_v0,38562,"His night is the noon,
And his sun is the moon,
With a hey, and a heigh, and a ho!
And if I don't hurt her she'll do me no harm;
So I'll not pull her tail, nor drive her away,
Fought for a pie,",0.0,797ae2c4a5c545d5,45,193,6,3.111111111111111,0.0,0.046632124352331605,7.5,-2.286042026482441,2.286042026482441
d_gutenberg_accessible_0274,gutenberg_poetry_accessible_v0,30282,"are saved.]
Þe þre ledeȝ þer-i{n}, loth & his deȝter;
For his make watȝ myst, þat on þe mou{n}t lenged
In a stonen statue þat salt sauor habbes,
For two fautes þat þe fol watȝ fou{n}de i{n} mistrauþe;
On, ho serued at þe soper salt bifore dryȝtyn
& syþen, ho blusched hir bihynde, þaȝ hir forboden were;
For on ho standes a ston, & salt for þat oþ{er},
& alle lyst on hir lik þat arn on launde bestes.
Abraham ful erly watȝ vp on þe morne,
Þat alle naȝt [so] much niye hade no mon i{n} his hert,",0.0,e2af9a6b2b7a9185,109,495,11,3.091743119266055,0.0,0.03232323232323232,9.909090909090908,-2.28613937540543,2.28613937540543
d_gutenberg_accessible_0275,gutenberg_poetry_accessible_v0,30282,"Þay wakened wel þe wroþeloker, for wroþely he cleped:
“Ewr{us} & aq{u}ilou{n}, þat on est sittes,
Blowes boþe at my bode vpon blo watt{er}es.”
Þe{n}ne watȝ no tom þer bytwene his tale & her dede,
So bayn wer þay boþe two, his bone for to wyrk.
An-on out of þe norþ est þe noys bigynes,
When boþe breþes con blowe vpon blo watteres;
Roȝ rakkes þer ros w{i}t{h} rudny{n}g an-vnder,
rolled high, and never rested.]
Þe see souȝed ful sore, gret selly to here;
Þe wyndes on þe wo{n}ne wat{er} so wrastel to-geder,
Þat þe wawes ful wode walt{er}ed so hiȝe,
& efte busched to þe abyme þat breed fysches;
Durst nowhere for roȝ arest at þe bothem.",0.0,e67d4799a807aafd,144,638,14,3.0694444444444446,0.0,0.034482758620689655,10.285714285714286,-2.286148056923919,2.286148056923919
d_gutenberg_accessible_0276,gutenberg_poetry_accessible_v0,30282,"Þise twelue de-gres wern brode & stayre,
Þe cyte stod abof ful sware,
As longe as brode as hyȝe ful fayre;
Þe streteȝ of golde as glasse al bare,
Þe wal of Iasper þat glent as glayre;
Þe woneȝ w{i}t{h}-i{n}ne enurned ware
Wyth alle ky{n}neȝ perre þat moȝt repayre,
Þe{n}ne helde vch sware of þis manayre,",0.0,032828cca524179a,68,304,8,3.161764705882353,0.0,0.029605263157894735,8.5,-2.2874458204334362,2.2874458204334362
d_gutenberg_accessible_0277,gutenberg_poetry_accessible_v0,1035,"I know not any way to blind it;
Nor more if any way may be
For you to grope or fly to find it.
""There may be room for ruin yet,
And ashes for a wasted love;
Or, like One whom you may forget,
I may have meat you know not of.",0.0,92680ea7b3bcf3c2,52,223,7,3.1538461538461537,0.0,0.03139013452914798,7.428571428571429,-2.287615433893461,2.287615433893461
d_gutenberg_accessible_0278,gutenberg_poetry_accessible_v0,25794,"Brought his dark and sullen visage.
Sad at heart and very lonely
Sat the Sea-Gull in the wigwam;
Sat and swung the tekenâgun
Sat and sang to Waub-omeé-meé:
Thus she sang to Waub-omeé-meé,
Thus the lullaby she chanted:
Kah-wéen, nee-zhéka kè-diaus-ai,
Ke-gâh nau-wâi, ne-mé-go s'wéen,
Ne-bâun, ne-bâun, ne-dâun-is âis,",0.0,30a1da1446ee3670,75,317,10,2.986666666666667,0.0,0.0914826498422713,7.5,-2.2886319663512094,2.2886319663512094
d_gutenberg_accessible_0279,gutenberg_poetry_accessible_v0,33768,"Whill þ{a}t erth is on erth, torn vp yo{u}r thowght,
& pray to God vppon erth, þ{a}t all þe erth hath wrowght,
Þ{a}t erth owt of erth to blis may be browght.
Whe{n} erthe schal to erthe in so por{e} aray?
Whyle erthe ys apon erthe to tu{r}ne al his þo[gh]t,
And{e} p{r}ay to God þ{a}t al þe world wro[gh]t
Þ{a}t erthe out of erthe to blesse may be bro[gh]t.
contained the beginning of the poem, has been torn out.]",0.0,d7bf0307018d9870,99,414,8,2.898989898989899,0.010101010101010102,0.024154589371980676,12.375,-2.2896601888449717,2.2896601888449717
d_gutenberg_accessible_0280,gutenberg_poetry_accessible_v0,30282,"Þe arc houen watȝ on hyȝe w{i}t{h} hurlande goteȝ,
Kest to kytheȝ vncouþe þe clowdeȝ ful nere.
Hit walt{er}ed on þe wylde flod, went as hit lyste,
Drof vpon þe depe dam, i{n} dau{n}g{er} hit semed,
With-oute{n} mast, oþ{er} myke, oþ{er} myry bawelyne,
Kable, oþ{er} capstan to clyppe to he{r} ankreȝ,
Hurrok, oþ{er} hande-helme hasped on roþ{er},
Oþ{er} any sweande sayl to seche aft{er} hauen,
Bot flote forthe w{i}t{h} þe flyt of þe felle wyndeȝ;",0.0,37e6cb5dc52c0ecb,100,448,9,3.03,0.0,0.03794642857142857,11.11111111111111,-2.29022619047619,2.29022619047619
d_gutenberg_accessible_0281,gutenberg_poetry_accessible_v0,30282,"So clene watȝ his hondely{n}g vche ordure hit schonied,
cut or carve with.]
& þe gropy{n}g so goud of god & man boþe,
Þat for fetys of his fyngeres fonded he neu{er}
Nauþ{er} to cout ne to kerue, w{i}t{h} knyf ne wyth egge,
For-þy brek he þe bred blades wyth-outen;",0.0,89db56c7eeb0c7f4,60,265,6,3.1,0.0,0.03018867924528302,10.0,-2.290377358490566,2.290377358490566
d_gutenberg_accessible_0282,gutenberg_poetry_accessible_v0,30282,"is pure and holy.]
As be honest vtwyth, & i{n}-with alle fylþeȝ,
Þen ar þay synful hemself & sulped altogeder,
Boþe god & his gere, & hy{m} to greme cachen.
He is so clene in his co{ur}te, þe ky{n}g þ{a}t al weldeȝ,
& honeste in his ho{us}-holde & hagherlych serued,
With angeleȝ eno{ur}led in alle þat is clene,
Nif he nere scoym{us} & skyg & non scaþe louied,
Hit were a meruayl to much, hit moȝt not falle;
Kryst kydde hit hym self i{n} a carp oneȝ,
Þer as he heuened aȝt happeȝ & hyȝt hem her medeȝ;
Me myneȝ on one amo{n}ge oþ{er}, as maþew recordeȝ,",0.0,e651984f0a04d99b,122,555,12,3.081967213114754,0.0,0.03423423423423423,10.166666666666666,-2.2908455176487963,2.2908455176487963
d_gutenberg_accessible_0283,gutenberg_poetry_accessible_v0,596,"But on my breast a kiss is hot,
And by my bed the ghostly giver
Is waiting tho' I see him not.
I AM not yours, not lost in you,
Not lost, altho' I long to be
Lost as a candle lit at noon,
Lost as a snow-flake in the sea.
You love me, and I find you still
A spirit beautiful and bright,
Yet I am I, who long to be
Lost as a light is lost in light.",0.0,1ae5c7bc82b9ed7d,81,346,11,3.1481481481481484,0.0,0.03468208092485549,7.363636363636363,-2.292158774644324,2.292158774644324
d_gutenberg_accessible_0284,gutenberg_poetry_accessible_v0,41810,"Tu piquìt[o a]gradàble,
Te diría mis pènas.
Cayó, [y e]l sòn tremènd[o a]l bòsque atruèna.
Campos de soledàd, | mustio collàdo.
Sube cual àura | d[e o]loròso inciènso.
(2) an accent on the first syllable;
(3) that the second and third syllables be short;
(4) that the sixth, seventh and ninth syllables be short;
(6) that there be no synaloepha at the cæsura; e.g., Villegas:
Dùlce vecìno | de la vèrde sèlva.
Vital aliènto | de la màdre Vènus.
subjected to certain conditions.",0.0,68e8875f42191f74,107,477,12,3.121495327102804,0.0,0.039832285115303984,8.916666666666666,-2.2922112992025703,2.2922112992025703
d_gutenberg_accessible_0285,gutenberg_poetry_accessible_v0,30282,"Þ{er} in saym & i{n} sorȝe þat sauo{ur}ed as helle,
Þ{er} watȝ bylded his bour, þat wyl no bale suffer;
& þe{n}ne he lurkkes & laytes where watȝ le best,
In vche a nok of his nauel, bot nowhere he fyndeȝ
No rest ne recou{er}er, bot ramelande myre,
In wych gut so eu{er} he gotȝ; bot eu{er} is god swete;
& þer he lenged at þe last & to þe lede called.",0.0,d9d588afb316751d,77,351,7,3.064935064935065,0.0,0.02849002849002849,11.0,-2.2924346024346023,2.2924346024346023
d_gutenberg_accessible_0286,gutenberg_poetry_accessible_v0,30282,"Þere watȝ no mon vpon molde of myȝt as hy{m} selue{n},
Til hit bitide on a tyme, towched hy{m} pryde
For his lordeschyp so large, & his lyf ryche;
He hade so huge an insyȝt to his aune dedes,
Þe{n}ne bly{n}nes he not of blasfemyon to blame þe dryȝty{n},
His myȝt mete to goddes he made w{i}t{h} his wordes:
builder of Babylon.]
“I am god of þe grou{n}de, to gye as me lykes,
As he þat hyȝe is i{n} heuen his au{n}geles þ{a}t weldes;
If he hatȝ formed þe folde & folk þ{er} vpone,
I haf bigged babiloyne, burȝ alþ{er}-rychest,",0.0,22834f3939a57b9b,122,525,11,2.9672131147540983,0.00819672131147541,0.02857142857142857,11.090909090909092,-2.292493080689802,2.292493080689802
d_gutenberg_accessible_0287,gutenberg_poetry_accessible_v0,30282,"Feryed out bi þe fete & fowle dispysed;
Þat watȝ so doȝty þat day & drank of þe vessayl,
Now is a dogge al so dere þat in a dych lygges;
For þe mayst{er} of þyse medes on þe morne ryses,
Dere daryo{us} þat day dyȝt vpon trone,
Þat ceté seses ful sou{n}de, & saȝtly{n}g makes
Wyth alle þe barou{n}ȝ þ{er}-aboute, þat bowed hy{m} aft{er}.
& þ{us} watȝ þat londe lost for þe lordes sy{n}ne,
& þe fylþe of þe freke þat defowled hade",0.0,ee6da58c73be9990,95,428,9,2.9789473684210526,0.010526315789473684,0.02336448598130841,10.555555555555555,-2.2928693228398096,2.2928693228398096
d_gutenberg_accessible_0288,gutenberg_poetry_accessible_v0,41810,"En la arboleda, el pájaro en el nido,
Y la oveja en su trémulo balido,
Y el arroyuelo en su correr fugaz.
El día es para el mal y los afanes:
¡Hé aquí la noche plácida y serena!
El hombre tras la cuita y la faena
Quiere descanso y oración y paz.
Sonó en la torre la señal: los niños
Conversan con espíritus alados;",0.0,3724348e8faafbb1,72,314,9,3.1944444444444446,0.0,0.028662420382165606,8.0,-2.2934359518754426,2.2934359518754426
d_gutenberg_accessible_0289,gutenberg_poetry_accessible_v0,16059,"To|do e|le|va|ba | mi á|ni|mo in|tran|qui|lo.
And synalepha is the rule, if stress on the initial
syllable is weak:
Á o|tra per|so|na en | Ma|drid.
If the vowels are the same, they usually combine into one:
Del | sol | en | la al|ta | cum|bre",0.0,5afbcd2a531f00e7,53,242,6,3.169811320754717,0.0,0.024793388429752067,8.833333333333334,-2.2934547013878057,2.2934547013878057
d_gutenberg_accessible_0290,gutenberg_poetry_accessible_v0,32262,"hou he beþ itened of here tilyynge:
gode yeres & corn boþe beþ agon,
ne kepeþ here no sawe ne no song synge.
Nou we mote worche, nis þer non oþer won,
mai ich no lengore lyue wiþ mi lesinge.
Yet þer is a bitterore bit to þe bon,
for euer þe furþe peni mot to þe kynge.",0.0,0b64bf10bebb9458,60,268,7,3.1666666666666665,0.0,0.029850746268656716,8.571428571428571,-2.2935110163468373,2.2935110163468373
d_gutenberg_accessible_0291,gutenberg_poetry_accessible_v0,30282,"Tyt schal hem men þe ȝate vnpy{n}ne,
Þer is þe blys þat con not bly{n}ne,
Þat þe Iueler soȝte þurȝ perre pres
& solde alle hys goud boþe wolen & ly{n}ne,
To bye hy{m} a perle [þat] watȝ mascelleȝ.
pure and clean. Forsake the mad world and purchase the spotless",0.0,6584386362e1c240,57,260,6,3.1578947368421053,0.0,0.019230769230769232,9.5,-2.2939878542510117,2.2939878542510117
d_gutenberg_accessible_0292,gutenberg_poetry_accessible_v0,2619,"My crop of corn is but a field of tares;
And all my good is but vain hope of gain;
The day is fled, and yet I saw no sun;
And now I live, and now my life is done!
The spring is past, and yet it is not sprung;
The fruit is dead, and yet the leaves be green;
My youth is gone, and yet I am but young;
I saw the world, and yet I was not seen;",0.0,39f5f8e4694abfde,80,339,8,3.075,0.0,0.04129793510324484,10.0,-2.2950958702064894,2.2950958702064894
